1331878252	2012-03-15 23:10:52	2860184452393410037	6917530174402833478	FAS-2.8-AS3	N	0	74.240.132.6	1	0		10	http://www.acme.com/SH55126545/VD55170364	{632959ED-DE61-43E4-A9BC-0F8E1AA6B070}													U	en-us		590	633	1280	Y	Y	Y	2	0	304	bellsouth.net	16/2/2012 0:59:22 5 300	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	71	0	1	11	0	slidell	usa	622	la	0	0	0	0								0																	WGNO					0											212,120																								WGNO																																																			0
1331840918	2012-03-15 12:48:38	2825279540942996413	4611687500191161381	FAS-2.8-AS3	N	0	67.6.176.68	1	0		10	http://www.acme.com/SH55126545/VD55179433	{5A084276-BB35-4B04-BC7F-C6DEE4D32778}													U	en-US,en;q=0.8		583	860	1745	Y	Y	Y	1	0	304	qwest.net	15/2/2012 12:52:25 4 360	45	41	00011,10021,00662,10020	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	179	0	6	50	0	denver	usa	751	co	0	0	0	0								0																	KMGH					0											212,120																								KMGH																																																			0
1331831078	2012-03-15 10:04:38	2860077494822842948	4611687184512754014	FAS-2.8-AS3	N	0	74.190.188.100	1	0		10	http://www.acme.com/SH55126545/VD55170364	{CEB1C0DA-4EA2-4080-B1C0-DA4EA28080F2}													U	en-US,en;q=0.8		583	989	1920	Y	Y	Y	1	0	304	bellsouth.net	15/2/2012 12:38:46 4 240	45	36	00011,10020,10003	Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	179	0	1	31	0	atlanta	usa	524	ga	0	0	0	0								0																	WSB					0											239,120																								WSB																																																			0
1331838777	2012-03-15 12:12:57	2826880039029648976	6917530135742743924	FAS-2.8-AS3	N	0	216.96.254.112	1	0		10	http://www.acme.com/SH55126545/VD55179433	{6AD578C4-9EE1-4AD5-83B5-9327CBC13869}													U	en-us,en;q=0.5		591	600	1280	Y	Y	Y	2	0	301	utk.edu	15/2/2012 15:12:41 4 240	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:10.0.2) Gecko/20100101 Firefox/10.0.2	71	0	37	3	0	knoxville	usa	557	tn	0	0	0	0								0																	WATE					0											120																								WATE																																																			0
1331795149	2012-03-15 00:05:49	2696828019138920671	4611687715477978410	FAS-2.8-AS3	N	0	108.18.57.30	1	0		10	http://www.acme.com/SH55126545/VD55170364	{F4DAF5ED-6ECD-404F-9EA5-BA67F501FCD3}													U	en-us		574	598	1132	Y	Y	Y	2	0	0	108.18.57.30	15/2/2012 2:12:44 4 240	45	2	10020,00011	Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1	71	57	1	29	0	alexandria	usa	511	va	0	0	0	0								0																	WJLA					0											120																								WJLA																																																			0
1331830869	2012-03-15 10:01:09	2827095358625099792	6917530216276438387	FAS-2.8-AS3	N	0	152.14.218.122	1	0		10	http://www.acme.com/SH55126545/VD55173061	{A373B6D5-AC87-498B-949C-9A0ED6ABA791}													U	en-us,en;q=0.5		576	583	1152	Y	Y	Y	2	0	301	ncsu.edu	15/2/2012 12:26:38 4 240	45	2	10021,10020,00011	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:6.0.2) Gecko/20100101 Firefox/6.0.2	37	0	49	30	0	raleigh	usa	560	nc	0	0	1	0								0																	WTVD					0											120																								WTVD																																																			0
1331839908	2012-03-15 12:31:48	2834149713559756533	6917530145412251320	FAS-2.8-AS3	N	0	76.89.18.233	1	0		10	http://www.acme.com/SH55126545/VD55170364	{12CBA6D0-CEF1-40F4-8BA6-D0CEF1E0F4DB}													U	en-us		589	617	1267	Y	Y	Y	2	0	300	rr.com	15/2/2012 14:5:34 4 240	45	2	00011	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3	71	0	22	54	0	bridgeport	usa	598	wv	0	0	0	0								0																	WBOY-DT2					0											212,120																								WBOY-DT2																																																			0
1331834017	2012-03-15 10:53:37	2859909035468064671	6917530130378855910	FAS-2.8-AS3	N	0	24.27.26.169	1	0		10	http://www.acme.com/SH55126545/VD55149415	{5D0F56A0-4575-454F-B79C-9D5BD0A1BB65}													U	en-US,en;q=0.8		583	955	1920	Y	Y	Y	1	0	300	rr.com	15/2/2012 11:56:9 4 300	45	41	00011,00007,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	179	0	2	45	0	austin	usa	635	tx	0	0	0	0								0																	KVUE					0											120																								KVUE																																																			0
1331833583	2012-03-15 10:46:23	2859909035468064671	6917530130378855910	FAS-2.8-AS3	N	0	24.27.26.169	1	0		10	http://www.acme.com/SH55126545/VD55149415	{5D0F56A0-4575-454F-B79C-9D5BD0A1BB65}													U	en-US,en;q=0.8		583	955	1920	Y	Y	Y	1	0	300	rr.com	15/2/2012 11:56:9 4 300	45	41	00011,00007,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	179	0	2	33	0	austin	usa	635	tx	0	0	0	0								0																	KVUE					0											212,120																								KVUE																																																			0
1331831172	2012-03-15 10:06:12	2689238981577847386	4611687555488826435	FAS-2.8-AS3	N	0	98.232.6.38	1	0		10	http://www.acme.com/SH55126545/VD55179433	{E0671132-EB5A-4BAE-AE9D-4FBC7E89C81C}													U	en-us		589	621	1277	Y	Y	Y	2	0	304	comcast.net	15/2/2012 9:55:36 4 420	45	2	10020,00011	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3	71	0	142	15	0	kirkland	usa	819	wa	0	0	0	0								0																	KOMO					0											212,120																								KOMO																																																			0
